content_f1_threshold,semantic_threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,distance_from_old
0.14,0.13,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.16249999999999998
0.08,0.16,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.16399999999999998
0.13,0.13,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.1658
0.14,0.12,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.16999999999999998
0.13,0.12,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.1733
0.14,0.11,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.1777
0.13,0.11,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.181
0.14,0.1,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.18560000000000001
0.13,0.1,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.1889
0.14,0.09,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.1937
0.13,0.09,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.197
0.14,0.08,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.20199999999999996
0.13,0.08,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.20529999999999998
0.14,0.07,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.21049999999999996
0.13,0.07,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2138
0.14,0.06,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.21919999999999998
0.13,0.06,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.22249999999999998
0.14,0.05,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2281
0.13,0.05,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2314
0.14,0.04,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2372
0.13,0.04,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2405
0.14,0.03,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.24649999999999997
0.13,0.03,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.24979999999999997
0.14,0.02,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.256
0.13,0.02,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2593
0.14,0.01,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.2657
0.13,0.01,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.26899999999999996
