run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,runtime_seconds_log,n_log_occurrences,runtime_seconds,runtime_source,runtime_raw_fallback,model_params_b,seconds_per_probe,aggregate_run_hours
AU000083,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,0.6,1.0,15,138.4,2,138.4,runner_DONE_log,138.43969416618347,4.0,9.226666666666667,0.03844444444444445
AU000084,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,1.0,1.0,1.0,15,134.8,2,134.8,runner_DONE_log,134.84829664230347,4.0,8.986666666666668,0.03744444444444445
AU000085,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,125.1,2,125.1,runner_DONE_log,125.14858388900757,4.0,8.34,0.034749999999999996
AU000086,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,131.2,2,131.2,runner_DONE_log,131.1532280445099,4.0,8.746666666666666,0.03644444444444444
AU000087,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,1.0,1.0,1.0,15,136.1,2,136.1,runner_DONE_log,136.147714138031,4.0,9.073333333333332,0.03780555555555555
AU000088,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,1.0,1.0,1.0,15,134.6,2,134.6,runner_DONE_log,134.57529854774475,4.0,8.973333333333333,0.03738888888888889
AU000089,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,125.5,2,125.5,runner_DONE_log,125.47064876556396,4.0,8.366666666666667,0.034861111111111114
AU000090,main,qwen3_4b,TOFU,tofu_forget05,forget05,forget05,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,1.0,1.0,1.0,15,136.0,2,136.0,runner_DONE_log,135.9813253879547,4.0,9.066666666666666,0.03777777777777778
AU000091,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,160.5,2,160.5,runner_DONE_log,160.54300212860107,4.0,10.7,0.044583333333333336
AU000092,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,148.0,2,148.0,runner_DONE_log,147.95265746116638,4.0,9.866666666666667,0.04111111111111111
AU000093,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,157.4,2,157.4,runner_DONE_log,157.37467885017395,4.0,10.493333333333334,0.043722222222222225
AU000094,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,159.9,2,159.9,runner_DONE_log,159.89639401435852,4.0,10.66,0.04441666666666667
AU000095,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,160.6,2,160.6,runner_DONE_log,160.60197854042053,4.0,10.706666666666667,0.04461111111111111
AU000096,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,158.2,2,158.2,runner_DONE_log,158.19522356987,4.0,10.546666666666665,0.04394444444444444
AU000097,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,157.1,2,157.1,runner_DONE_log,157.11146116256714,4.0,10.473333333333333,0.04363888888888889
AU000098,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,160.3,2,160.3,runner_DONE_log,160.30602765083313,4.0,10.686666666666667,0.044527777777777784
AU000099,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,157.2,2,157.2,runner_DONE_log,157.22744178771973,4.0,10.479999999999999,0.043666666666666666
AU000100,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,152.2,2,152.2,runner_DONE_log,152.1993510723114,4.0,10.146666666666667,0.042277777777777775
AU000101,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,157.5,2,157.5,runner_DONE_log,157.52340936660767,4.0,10.5,0.04375
AU000102,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,158.8,2,158.8,runner_DONE_log,158.7980396747589,4.0,10.586666666666668,0.044111111111111115
AU000103,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,151.9,2,151.9,runner_DONE_log,151.87169241905212,4.0,10.126666666666667,0.042194444444444444
AU000104,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,150.6,2,150.6,runner_DONE_log,150.60226845741272,4.0,10.04,0.041833333333333333
AU000105,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,158.6,2,158.6,runner_DONE_log,158.55125164985657,4.0,10.573333333333332,0.044055555555555556
AU000106,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,1.0,1.0,1.0,15,153.1,2,153.1,runner_DONE_log,153.10711860656738,4.0,10.206666666666667,0.042527777777777775
AU000107,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,150.9,2,150.9,runner_DONE_log,150.88972854614258,4.0,10.06,0.04191666666666667
AU000108,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,1.0,1.0,1.0,15,151.5,2,151.5,runner_DONE_log,151.4965934753418,4.0,10.1,0.042083333333333334
AU000109,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.6,15,589.6,2,589.6,runner_DONE_log,589.6416428089142,4.0,39.306666666666665,0.16377777777777777
AU000110,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.0,1.0,0.2,0.0,1.0,15,534.1,2,534.1,runner_DONE_log,534.1373238563538,4.0,35.60666666666667,0.1483611111111111
AU000111,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,611.8,2,611.8,runner_DONE_log,611.8356008529663,4.0,40.78666666666666,0.16994444444444443
AU000112,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.6,15,608.3,2,608.3,runner_DONE_log,608.3490107059479,4.0,40.55333333333333,0.16897222222222222
AU000113,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.6,15,576.4,2,576.4,runner_DONE_log,576.4385843276978,4.0,38.42666666666666,0.1601111111111111
AU000114,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,623.4,2,623.4,runner_DONE_log,623.3972628116608,4.0,41.559999999999995,0.17316666666666666
AU000115,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,1.0,1.0,1.0,15,601.9,2,601.9,runner_DONE_log,601.9357445240021,4.0,40.126666666666665,0.16719444444444445
AU000116,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.6,15,591.0,2,591.0,runner_DONE_log,591.0454318523407,4.0,39.4,0.16416666666666666
AU000117,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,1.0,1.0,1.0,15,618.6,2,618.6,runner_DONE_log,618.6199712753296,4.0,41.24,0.17183333333333334
AU000118,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,191.8,2,191.8,runner_DONE_log,191.79491591453552,4.0,12.786666666666667,0.05327777777777778
AU000119,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,190.2,2,190.2,runner_DONE_log,190.15008902549744,4.0,12.68,0.05283333333333333
AU000120,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,191.1,2,191.1,runner_DONE_log,191.13892197608948,4.0,12.74,0.05308333333333333
AU000121,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,191.4,2,191.4,runner_DONE_log,191.38177514076233,4.0,12.76,0.05316666666666667
AU000122,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,192.6,2,192.6,runner_DONE_log,192.60149264335632,4.0,12.84,0.0535
AU000123,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,190.7,2,190.7,runner_DONE_log,190.65008330345154,4.0,12.713333333333333,0.05297222222222222
AU000124,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,1.0,1.0,1.0,15,197.3,2,197.3,runner_DONE_log,197.33296632766724,4.0,13.153333333333334,0.05480555555555556
AU000125,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,192.4,2,192.4,runner_DONE_log,192.43299055099487,4.0,12.826666666666666,0.05344444444444445
AU000126,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,1.0,1.0,1.0,15,180.0,2,180.0,runner_DONE_log,179.96599125862122,4.0,12.0,0.05
AU000127,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,166.0,2,166.0,runner_DONE_log,165.97644424438477,4.0,11.066666666666666,0.04611111111111111
AU000128,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,149.5,2,149.5,runner_DONE_log,149.52505731582642,4.0,9.966666666666667,0.041527777777777775
AU000129,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15,174.7,2,174.7,runner_DONE_log,174.67591547966003,4.0,11.646666666666667,0.048527777777777774
AU000130,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,159.1,2,159.1,runner_DONE_log,159.0794005393982,4.0,10.606666666666666,0.044194444444444446
AU000131,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,160.3,2,160.3,runner_DONE_log,160.3466579914093,4.0,10.686666666666667,0.044527777777777784
AU000132,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15,171.7,2,171.7,runner_DONE_log,171.73260116577148,4.0,11.446666666666665,0.04769444444444444
AU000133,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15,184.0,2,184.0,runner_DONE_log,184.04438304901123,4.0,12.266666666666667,0.051111111111111114
AU000134,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,174.8,2,174.8,runner_DONE_log,174.81855130195618,4.0,11.653333333333334,0.04855555555555556
AU000135,main,qwen3_4b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15,181.8,2,181.8,runner_DONE_log,181.77158403396606,4.0,12.120000000000001,0.0505
AU000136,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,170.0,2,170.0,runner_DONE_log,170.03216695785522,4.0,17.0,0.04722222222222222
AU000137,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,152.4,2,152.4,runner_DONE_log,152.40077900886536,4.0,15.24,0.042333333333333334
AU000138,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,144.8,2,144.8,runner_DONE_log,144.84198832511902,4.0,14.48,0.04022222222222223
AU000139,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,141.0,2,141.0,runner_DONE_log,141.0488042831421,4.0,14.1,0.03916666666666667
AU000140,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,162.1,2,162.1,runner_DONE_log,162.05867290496826,4.0,16.21,0.04502777777777778
AU000141,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,136.6,2,136.6,runner_DONE_log,136.6427595615387,4.0,13.66,0.03794444444444444
AU000142,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,162.9,2,162.9,runner_DONE_log,162.89006090164185,4.0,16.29,0.04525
AU000143,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,151.8,2,151.8,runner_DONE_log,151.80839586257935,4.0,15.180000000000001,0.04216666666666667
AU000144,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,149.5,2,149.5,runner_DONE_log,149.53461289405823,4.0,14.95,0.041527777777777775
AU000145,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,155.7,2,155.7,runner_DONE_log,155.66492295265198,4.0,15.569999999999999,0.04325
AU000146,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,136.8,2,136.8,runner_DONE_log,136.8018763065338,4.0,13.680000000000001,0.038000000000000006
AU000147,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,145.0,2,145.0,runner_DONE_log,144.99217772483826,4.0,14.5,0.04027777777777778
AU000148,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,149.0,2,149.0,runner_DONE_log,148.97678804397583,4.0,14.9,0.04138888888888889
AU000149,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,151.0,2,151.0,runner_DONE_log,150.97192692756653,4.0,15.1,0.041944444444444444
AU000150,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,137.5,2,137.5,runner_DONE_log,137.50009202957153,4.0,13.75,0.03819444444444445
AU000151,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.4,,0.2,1.0,,1.0,10,145.1,2,145.1,runner_DONE_log,145.07056760787964,4.0,14.51,0.04030555555555555
AU000152,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.2,1.0,,1.0,10,144.7,2,144.7,runner_DONE_log,144.685311794281,4.0,14.469999999999999,0.04019444444444444
AU000153,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.4,,0.2,1.0,,1.0,10,142.3,2,142.3,runner_DONE_log,142.31619906425476,4.0,14.23,0.03952777777777778
AU000154,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.8,1.0,,0.4,10,693.4,2,693.4,runner_DONE_log,693.40398645401,4.0,69.34,0.1926111111111111
AU000155,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.6,0.0,,0.0,10,498.1,2,498.1,runner_DONE_log,498.0807116031647,4.0,49.81,0.13836111111111113
AU000156,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.8,0.6,,0.6,10,749.8,2,749.8,runner_DONE_log,749.8408303260803,4.0,74.97999999999999,0.20827777777777776
AU000157,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.8,1.0,,0.6,10,688.2,2,688.2,runner_DONE_log,688.2047836780548,4.0,68.82000000000001,0.19116666666666668
AU000158,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.8,1.0,,0.4,10,723.0,2,723.0,runner_DONE_log,723.0277950763702,4.0,72.3,0.20083333333333334
AU000159,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.4,0.8,,0.0,10,758.7,2,758.7,runner_DONE_log,758.6676204204559,4.0,75.87,0.21075000000000002
AU000160,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.8,0.8,,0.6,10,754.2,2,754.2,runner_DONE_log,754.1874496936798,4.0,75.42,0.20950000000000002
AU000161,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.8,1.0,,0.6,10,696.4,2,696.4,runner_DONE_log,696.3783090114594,4.0,69.64,0.19344444444444445
AU000162,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.4,0.8,,0.0,10,774.1,2,774.1,runner_DONE_log,774.0820405483246,4.0,77.41,0.2150277777777778
AU000163,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,187.0,2,187.0,runner_DONE_log,187.030268907547,4.0,18.7,0.051944444444444446
AU000164,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,1.0,10,153.1,2,153.1,runner_DONE_log,153.1394968032837,4.0,15.309999999999999,0.042527777777777775
AU000165,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,181.8,2,181.8,runner_DONE_log,181.7773952484131,4.0,18.18,0.0505
AU000166,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,185.4,2,185.4,runner_DONE_log,185.4433717727661,4.0,18.54,0.051500000000000004
AU000167,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,185.6,2,185.6,runner_DONE_log,185.60962963104248,4.0,18.56,0.051555555555555556
AU000168,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,177.3,2,177.3,runner_DONE_log,177.28792667388916,4.0,17.73,0.04925
AU000169,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.0,1.0,,1.0,10,183.4,2,183.4,runner_DONE_log,183.4143147468567,4.0,18.34,0.050944444444444445
AU000170,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,183.4,2,183.4,runner_DONE_log,183.42773699760437,4.0,18.34,0.050944444444444445
AU000171,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.0,1.0,,1.0,10,180.3,2,180.3,runner_DONE_log,180.33492517471313,4.0,18.03,0.050083333333333334
AU000172,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,161.7,2,161.7,runner_DONE_log,161.68136024475098,4.0,16.169999999999998,0.04491666666666666
AU000173,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,0.0,,0.8,10,153.0,2,153.0,runner_DONE_log,153.01698684692383,4.0,15.3,0.0425
AU000174,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,1.0,,1.0,10,162.3,2,162.3,runner_DONE_log,162.2642982006073,4.0,16.23,0.045083333333333336
AU000175,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,154.7,2,154.7,runner_DONE_log,154.68766713142395,4.0,15.469999999999999,0.04297222222222222
AU000176,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,163.4,2,163.4,runner_DONE_log,163.4345006942749,4.0,16.34,0.04538888888888889
AU000177,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,1.0,,1.0,10,146.5,2,146.5,runner_DONE_log,146.5118749141693,4.0,14.65,0.04069444444444444
AU000178,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,1.0,,1.0,10,160.5,2,160.5,runner_DONE_log,160.4788634777069,4.0,16.05,0.044583333333333336
AU000179,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.0,1.0,,1.0,10,155.6,2,155.6,runner_DONE_log,155.63751769065857,4.0,15.559999999999999,0.04322222222222222
AU000180,main,qwen3_4b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,0.2,1.0,,1.0,10,150.1,2,150.1,runner_DONE_log,150.07192611694336,4.0,15.01,0.041694444444444444
AU000181,main,qwen3_4b,MUSE-Books,muse_books,books,MUSE Books,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,,0.4,1.0,,0.4,10,330.4,2,330.4,runner_DONE_log,330.36741185188293,4.0,33.04,0.09177777777777778
AU000182,main,qwen3_4b,MUSE-Books,muse_books,books,MUSE Books,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,,1.0,0.0,,1.0,10,218.5,2,218.5,runner_DONE_log,218.4914906024933,4.0,21.85,0.06069444444444445
