run_id,block,model_id,benchmark,unit_id,topology,intervention,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes
AU000219,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_context,none,0.0,,0.4,0.6,,0.0,10
AU000220,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_memory,none,1.0,,0.0,1.0,,0.0,10
AU000221,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,communication,none,1.0,,0.0,0.6,,0.0,10
AU000222,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_context_memory,none,0.0,,0.4,0.8,,0.0,10
AU000223,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_context_comm,none,0.0,,0.4,0.6,,0.0,10
AU000224,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_memory_comm,none,1.0,,0.0,1.0,,0.0,10
AU000225,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,full_inference,none,0.0,,0.4,0.8,,0.0,10
AU000226,main,qwen3_4b,RWKU,rwku_001,independent,none,none,0.2,0.0,0.4,0.2,0.0,0.4,15
AU000227,main,qwen3_4b,RWKU,rwku_001,independent,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000228,main,qwen3_4b,RWKU,rwku_001,independent,target_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000229,main,qwen3_4b,RWKU,rwku_001,independent,target_memory,none,0.2,0.0,0.2,0.2,0.0,0.2,15
AU000230,main,qwen3_4b,RWKU,rwku_001,independent,communication,none,0.2,0.0,0.4,0.2,0.0,0.4,15
AU000231,main,qwen3_4b,RWKU,rwku_001,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000232,main,qwen3_4b,RWKU,rwku_001,independent,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000233,main,qwen3_4b,RWKU,rwku_001,independent,target_memory_comm,none,0.2,0.0,0.2,0.2,0.0,0.2,15
AU000234,main,qwen3_4b,RWKU,rwku_001,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000235,main,qwen3_4b,RWKU,rwku_001,sequential,none,none,0.2,0.0,0.2,0.2,0.0,0.2,15
AU000236,main,qwen3_4b,RWKU,rwku_001,sequential,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000237,main,qwen3_4b,RWKU,rwku_001,sequential,target_context,none,0.0,0.0,0.4,0.2,0.0,0.2,15
AU000238,main,qwen3_4b,RWKU,rwku_001,sequential,target_memory,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000239,main,qwen3_4b,RWKU,rwku_001,sequential,communication,none,0.2,0.0,0.2,0.2,0.0,0.2,15
AU000240,main,qwen3_4b,RWKU,rwku_001,sequential,target_context_memory,none,0.0,0.0,0.2,0.2,0.0,0.2,15
AU000241,main,qwen3_4b,RWKU,rwku_001,sequential,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.2,15
AU000242,main,qwen3_4b,RWKU,rwku_001,sequential,target_memory_comm,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000243,main,qwen3_4b,RWKU,rwku_001,sequential,full_inference,none,0.0,0.0,0.2,0.2,0.0,0.2,15
AU000244,main,qwen3_4b,RWKU,rwku_001,debate,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000245,main,qwen3_4b,RWKU,rwku_001,debate,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000246,main,qwen3_4b,RWKU,rwku_001,debate,target_context,none,0.0,0.0,0.0,0.4,0.0,0.0,15
AU000247,main,qwen3_4b,RWKU,rwku_001,debate,target_memory,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000248,main,qwen3_4b,RWKU,rwku_001,debate,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000249,main,qwen3_4b,RWKU,rwku_001,debate,target_context_memory,none,0.2,0.0,0.0,0.6,0.0,0.0,15
AU000250,main,qwen3_4b,RWKU,rwku_001,debate,target_context_comm,none,0.0,0.0,0.0,0.4,0.0,0.0,15
AU000251,main,qwen3_4b,RWKU,rwku_001,debate,target_memory_comm,none,0.0,0.0,0.0,0.2,0.0,0.0,15
AU000252,main,qwen3_4b,RWKU,rwku_001,debate,full_inference,none,0.0,0.0,0.0,0.6,0.0,0.0,15
AU000253,main,qwen3_4b,RWKU,rwku_001,scratchpad,none,none,0.6,0.0,0.2,0.8,0.0,0.2,15
AU000254,main,qwen3_4b,RWKU,rwku_001,scratchpad,global_context,none,0.0,0.0,0.0,0.0,0.0,0.2,15
AU000255,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_context,none,0.6,0.0,0.2,0.8,0.0,0.2,15
AU000256,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_memory,none,0.8,0.0,0.2,0.6,0.0,0.2,15
AU000257,main,qwen3_4b,RWKU,rwku_001,scratchpad,communication,none,0.6,0.0,0.2,0.6,0.0,0.2,15
AU000258,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_context_memory,none,0.6,0.0,0.2,0.8,0.0,0.2,15
AU000259,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_context_comm,none,0.2,0.0,0.2,0.6,0.0,0.2,15
AU000260,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_memory_comm,none,0.2,0.0,0.2,1.0,0.0,0.2,15
AU000261,main,qwen3_4b,RWKU,rwku_001,scratchpad,full_inference,none,0.2,0.0,0.2,0.6,0.0,0.2,15
AU000262,main,qwen3_4b,RWKU,rwku_001,hierarchical,none,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000263,main,qwen3_4b,RWKU,rwku_001,hierarchical,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000264,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000265,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_memory,none,0.0,0.0,0.2,0.2,0.0,0.0,15
AU000266,main,qwen3_4b,RWKU,rwku_001,hierarchical,communication,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000267,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_context_memory,none,0.0,0.0,0.6,0.2,0.0,0.0,15
AU000268,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000269,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_memory_comm,none,0.0,0.0,0.2,0.2,0.0,0.0,15
AU000270,main,qwen3_4b,RWKU,rwku_001,hierarchical,full_inference,none,0.0,0.0,0.6,0.2,0.0,0.0,15
AU000271,main,qwen3_4b,RWKU,rwku_023,independent,none,none,1.0,0.2,0.4,1.0,0.2,0.4,15
AU000272,main,qwen3_4b,RWKU,rwku_023,independent,global_context,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU000273,main,qwen3_4b,RWKU,rwku_023,independent,target_context,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU000274,main,qwen3_4b,RWKU,rwku_023,independent,target_memory,none,1.0,0.2,0.8,1.0,0.2,0.8,15
AU000275,main,qwen3_4b,RWKU,rwku_023,independent,communication,none,1.0,0.2,0.4,1.0,0.2,0.4,15
AU000276,main,qwen3_4b,RWKU,rwku_023,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000277,main,qwen3_4b,RWKU,rwku_023,independent,target_context_comm,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU000278,main,qwen3_4b,RWKU,rwku_023,independent,target_memory_comm,none,1.0,0.2,0.8,1.0,0.2,0.8,15
AU000279,main,qwen3_4b,RWKU,rwku_023,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000280,main,qwen3_4b,RWKU,rwku_023,sequential,none,none,1.0,0.2,0.2,1.0,0.2,0.0,15
AU000281,main,qwen3_4b,RWKU,rwku_023,sequential,global_context,none,1.0,0.0,0.8,1.0,0.0,0.6,15
AU000282,main,qwen3_4b,RWKU,rwku_023,sequential,target_context,none,1.0,0.2,0.8,1.0,0.2,0.0,15
AU000283,main,qwen3_4b,RWKU,rwku_023,sequential,target_memory,none,1.0,0.2,0.2,1.0,0.2,0.0,15
AU000284,main,qwen3_4b,RWKU,rwku_023,sequential,communication,none,1.0,0.2,0.2,1.0,0.2,0.0,15
AU000285,main,qwen3_4b,RWKU,rwku_023,sequential,target_context_memory,none,1.0,0.2,0.4,1.0,0.2,0.0,15
AU000286,main,qwen3_4b,RWKU,rwku_023,sequential,target_context_comm,none,1.0,0.0,0.6,1.0,0.2,0.0,15
AU000287,main,qwen3_4b,RWKU,rwku_023,sequential,target_memory_comm,none,1.0,0.2,0.4,1.0,0.2,0.0,15
AU000288,main,qwen3_4b,RWKU,rwku_023,sequential,full_inference,none,0.0,0.0,0.8,1.0,0.2,0.0,15
AU000289,main,qwen3_4b,RWKU,rwku_023,debate,none,none,0.6,0.0,0.0,0.6,0.0,0.0,15
AU000290,main,qwen3_4b,RWKU,rwku_023,debate,global_context,none,0.4,0.0,0.4,0.4,0.0,0.4,15
AU000291,main,qwen3_4b,RWKU,rwku_023,debate,target_context,none,0.4,0.0,0.2,0.4,0.0,0.0,15
AU000292,main,qwen3_4b,RWKU,rwku_023,debate,target_memory,none,0.6,0.0,0.0,0.6,0.0,0.0,15
AU000293,main,qwen3_4b,RWKU,rwku_023,debate,communication,none,0.4,0.0,0.0,0.4,0.0,0.0,15
AU000294,main,qwen3_4b,RWKU,rwku_023,debate,target_context_memory,none,0.4,0.0,0.0,0.4,0.0,0.0,15
AU000295,main,qwen3_4b,RWKU,rwku_023,debate,target_context_comm,none,0.4,0.0,0.0,0.6,0.0,0.2,15
AU000296,main,qwen3_4b,RWKU,rwku_023,debate,target_memory_comm,none,0.6,0.0,0.0,0.6,0.0,0.0,15
AU000297,main,qwen3_4b,RWKU,rwku_023,debate,full_inference,none,0.0,0.0,0.0,0.4,0.0,0.2,15
AU000298,main,qwen3_4b,RWKU,rwku_023,scratchpad,none,none,1.0,0.2,0.0,1.0,0.2,0.0,15
AU000299,main,qwen3_4b,RWKU,rwku_023,scratchpad,global_context,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU000300,main,qwen3_4b,RWKU,rwku_023,scratchpad,target_context,none,1.0,0.2,1.0,1.0,0.2,0.2,15
AU000301,main,qwen3_4b,RWKU,rwku_023,scratchpad,target_memory,none,1.0,0.2,0.2,1.0,0.2,0.2,15
AU000302,main,qwen3_4b,RWKU,rwku_023,scratchpad,communication,none,1.0,0.2,0.6,1.0,0.2,0.4,15
AU000303,main,qwen3_4b,RWKU,rwku_023,scratchpad,target_context_memory,none,1.0,0.2,0.2,1.0,0.2,0.2,15
AU000304,main,qwen3_4b,RWKU,rwku_023,scratchpad,target_context_comm,none,1.0,0.0,1.0,1.0,0.0,0.2,15
AU000305,main,qwen3_4b,RWKU,rwku_023,scratchpad,target_memory_comm,none,1.0,0.2,0.6,1.0,0.2,0.2,15
AU000306,main,qwen3_4b,RWKU,rwku_023,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,0.2,0.2,15
AU000307,main,qwen3_4b,RWKU,rwku_023,hierarchical,none,none,1.0,0.2,0.0,1.0,0.2,0.0,15
AU000308,main,qwen3_4b,RWKU,rwku_023,hierarchical,global_context,none,1.0,0.0,1.0,1.0,0.0,0.4,15
AU000309,main,qwen3_4b,RWKU,rwku_023,hierarchical,target_context,none,1.0,0.0,1.0,1.0,0.2,0.0,15
AU000310,main,qwen3_4b,RWKU,rwku_023,hierarchical,target_memory,none,1.0,0.2,0.4,1.0,0.2,0.0,15
AU000311,main,qwen3_4b,RWKU,rwku_023,hierarchical,communication,none,1.0,0.2,0.0,1.0,0.2,0.0,15
AU000312,main,qwen3_4b,RWKU,rwku_023,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,0.2,0.0,15
AU000313,main,qwen3_4b,RWKU,rwku_023,hierarchical,target_context_comm,none,1.0,0.0,1.0,1.0,0.2,0.0,15
AU000314,main,qwen3_4b,RWKU,rwku_023,hierarchical,target_memory_comm,none,1.0,0.2,0.4,1.0,0.2,0.0,15
AU000315,main,qwen3_4b,RWKU,rwku_023,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,0.2,0.0,15
AU000316,main,qwen3_4b,RWKU,rwku_045,independent,none,none,1.0,0.2,1.0,1.0,0.2,1.0,15
AU000317,main,qwen3_4b,RWKU,rwku_045,independent,global_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000318,main,qwen3_4b,RWKU,rwku_045,independent,target_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000319,main,qwen3_4b,RWKU,rwku_045,independent,target_memory,none,0.6,0.2,1.0,0.6,0.2,1.0,15
AU000320,main,qwen3_4b,RWKU,rwku_045,independent,communication,none,1.0,0.2,1.0,1.0,0.2,1.0,15
AU000321,main,qwen3_4b,RWKU,rwku_045,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000322,main,qwen3_4b,RWKU,rwku_045,independent,target_context_comm,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000323,main,qwen3_4b,RWKU,rwku_045,independent,target_memory_comm,none,0.6,0.2,1.0,0.6,0.2,1.0,15
AU000324,main,qwen3_4b,RWKU,rwku_045,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000325,main,qwen3_4b,RWKU,rwku_045,sequential,none,none,0.4,0.0,0.8,0.4,0.0,0.4,15
AU000326,main,qwen3_4b,RWKU,rwku_045,sequential,global_context,none,0.0,0.0,0.6,0.0,0.0,0.4,15
AU000327,main,qwen3_4b,RWKU,rwku_045,sequential,target_context,none,0.2,0.0,0.6,0.2,0.0,0.4,15
AU000328,main,qwen3_4b,RWKU,rwku_045,sequential,target_memory,none,0.4,0.0,1.0,0.4,0.0,0.4,15
AU000329,main,qwen3_4b,RWKU,rwku_045,sequential,communication,none,0.4,0.0,0.8,0.4,0.0,0.4,15
AU000330,main,qwen3_4b,RWKU,rwku_045,sequential,target_context_memory,none,0.4,0.0,1.0,0.4,0.0,0.4,15
AU000331,main,qwen3_4b,RWKU,rwku_045,sequential,target_context_comm,none,0.0,0.0,0.6,0.2,0.0,0.4,15
AU000332,main,qwen3_4b,RWKU,rwku_045,sequential,target_memory_comm,none,0.4,0.0,1.0,0.4,0.0,0.4,15
AU000333,main,qwen3_4b,RWKU,rwku_045,sequential,full_inference,none,0.0,0.0,1.0,0.4,0.0,0.4,15
AU000334,main,qwen3_4b,RWKU,rwku_045,debate,none,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000335,main,qwen3_4b,RWKU,rwku_045,debate,global_context,none,0.0,0.0,0.2,0.0,0.0,0.2,15
AU000336,main,qwen3_4b,RWKU,rwku_045,debate,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000337,main,qwen3_4b,RWKU,rwku_045,debate,target_memory,none,0.0,0.0,0.2,0.0,0.0,0.0,15
AU000338,main,qwen3_4b,RWKU,rwku_045,debate,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000339,main,qwen3_4b,RWKU,rwku_045,debate,target_context_memory,none,0.0,0.0,0.6,0.0,0.0,0.0,15
AU000340,main,qwen3_4b,RWKU,rwku_045,debate,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000341,main,qwen3_4b,RWKU,rwku_045,debate,target_memory_comm,none,0.0,0.0,0.2,0.2,0.0,0.0,15
AU000342,main,qwen3_4b,RWKU,rwku_045,debate,full_inference,none,0.0,0.0,0.4,0.0,0.0,0.0,15
AU000343,main,qwen3_4b,RWKU,rwku_045,scratchpad,none,none,0.6,0.0,1.0,0.6,0.0,1.0,15
AU000344,main,qwen3_4b,RWKU,rwku_045,scratchpad,global_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000345,main,qwen3_4b,RWKU,rwku_045,scratchpad,target_context,none,0.6,0.2,1.0,0.6,0.2,1.0,15
AU000346,main,qwen3_4b,RWKU,rwku_045,scratchpad,target_memory,none,0.6,0.0,1.0,0.6,0.2,1.0,15
AU000347,main,qwen3_4b,RWKU,rwku_045,scratchpad,communication,none,1.0,0.0,1.0,0.6,0.2,1.0,15
AU000348,main,qwen3_4b,RWKU,rwku_045,scratchpad,target_context_memory,none,0.6,0.2,1.0,0.6,0.2,1.0,15
AU000349,main,qwen3_4b,RWKU,rwku_045,scratchpad,target_context_comm,none,0.0,0.0,1.0,0.2,0.0,1.0,15
AU000350,main,qwen3_4b,RWKU,rwku_045,scratchpad,target_memory_comm,none,0.4,0.0,1.0,0.4,0.2,1.0,15
AU000351,main,qwen3_4b,RWKU,rwku_045,scratchpad,full_inference,none,0.0,0.0,1.0,0.2,0.0,1.0,15
AU000352,main,qwen3_4b,RWKU,rwku_045,hierarchical,none,none,0.4,0.0,0.6,0.4,0.0,0.6,15
AU000353,main,qwen3_4b,RWKU,rwku_045,hierarchical,global_context,none,0.0,0.0,0.8,0.0,0.0,0.4,15
AU000354,main,qwen3_4b,RWKU,rwku_045,hierarchical,target_context,none,0.0,0.0,0.8,0.2,0.0,0.6,15
AU000355,main,qwen3_4b,RWKU,rwku_045,hierarchical,target_memory,none,0.4,0.0,1.0,0.4,0.0,0.6,15
AU000356,main,qwen3_4b,RWKU,rwku_045,hierarchical,communication,none,0.4,0.0,0.6,0.4,0.0,0.6,15
AU000357,main,qwen3_4b,RWKU,rwku_045,hierarchical,target_context_memory,none,0.0,0.0,1.0,0.2,0.0,0.6,15
AU000358,main,qwen3_4b,RWKU,rwku_045,hierarchical,target_context_comm,none,0.0,0.0,0.8,0.2,0.0,0.6,15
AU000359,main,qwen3_4b,RWKU,rwku_045,hierarchical,target_memory_comm,none,0.4,0.0,1.0,0.4,0.0,0.6,15
AU000360,main,qwen3_4b,RWKU,rwku_045,hierarchical,full_inference,none,0.0,0.0,1.0,0.2,0.0,0.6,15
AU000361,main,qwen3_4b,RWKU,rwku_067,independent,none,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000362,main,qwen3_4b,RWKU,rwku_067,independent,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000363,main,qwen3_4b,RWKU,rwku_067,independent,target_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000364,main,qwen3_4b,RWKU,rwku_067,independent,target_memory,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000365,main,qwen3_4b,RWKU,rwku_067,independent,communication,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000366,main,qwen3_4b,RWKU,rwku_067,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU000367,main,qwen3_4b,RWKU,rwku_067,independent,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000368,main,qwen3_4b,RWKU,rwku_067,independent,target_memory_comm,none,0.2,0.0,0.0,0.2,0.0,0.0,15
AU000369,main,qwen3_4b,RWKU,rwku_067,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU000370,main,qwen3_4b,RWKU,rwku_067,sequential,none,none,0.0,0.8,0.0,0.0,0.6,0.0,15
AU000371,main,qwen3_4b,RWKU,rwku_067,sequential,global_context,none,0.0,0.0,0.2,0.2,0.0,0.2,15
AU000372,main,qwen3_4b,RWKU,rwku_067,sequential,target_context,none,0.0,0.2,0.2,0.0,0.2,0.0,15
AU000373,main,qwen3_4b,RWKU,rwku_067,sequential,target_memory,none,0.0,0.6,0.0,0.0,0.6,0.0,15
AU000374,main,qwen3_4b,RWKU,rwku_067,sequential,communication,none,0.0,0.4,0.0,0.0,0.4,0.0,15
AU000375,main,qwen3_4b,RWKU,rwku_067,sequential,target_context_memory,none,0.0,0.6,0.0,0.0,0.6,0.0,15
AU000376,main,qwen3_4b,RWKU,rwku_067,sequential,target_context_comm,none,0.0,0.0,0.2,0.0,0.0,0.0,15
AU000377,main,qwen3_4b,RWKU,rwku_067,sequential,target_memory_comm,none,0.2,0.0,0.0,0.0,0.0,0.0,15
AU000378,main,qwen3_4b,RWKU,rwku_067,sequential,full_inference,none,0.2,0.2,0.0,0.0,0.4,0.0,15
AU000379,main,qwen3_4b,RWKU,rwku_067,debate,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000380,main,qwen3_4b,RWKU,rwku_067,debate,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15
AU000381,main,qwen3_4b,RWKU,rwku_067,debate,target_context,none,0.0,0.2,0.2,0.0,0.2,0.0,15
AU000382,main,qwen3_4b,RWKU,rwku_067,debate,target_memory,none,0.0,0.0,0.0,0.0,0.4,0.0,15
AU000383,main,qwen3_4b,RWKU,rwku_067,debate,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000384,main,qwen3_4b,RWKU,rwku_067,debate,target_context_memory,none,0.0,0.2,0.2,0.0,0.2,0.0,15
AU000385,main,qwen3_4b,RWKU,rwku_067,debate,target_context_comm,none,0.0,0.4,0.2,0.0,0.0,0.0,15
AU000386,main,qwen3_4b,RWKU,rwku_067,debate,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000387,main,qwen3_4b,RWKU,rwku_067,debate,full_inference,none,0.0,0.2,0.2,0.0,0.0,0.0,15
AU000388,main,qwen3_4b,RWKU,rwku_067,scratchpad,none,none,0.0,0.2,0.0,0.0,0.2,0.0,15
AU000389,main,qwen3_4b,RWKU,rwku_067,scratchpad,global_context,none,0.0,0.0,0.4,0.2,0.0,0.4,15
AU000390,main,qwen3_4b,RWKU,rwku_067,scratchpad,target_context,none,0.0,0.2,0.4,0.0,0.2,0.4,15
AU000391,main,qwen3_4b,RWKU,rwku_067,scratchpad,target_memory,none,0.0,0.2,0.2,0.0,0.2,0.2,15
AU000392,main,qwen3_4b,RWKU,rwku_067,scratchpad,communication,none,0.0,0.0,0.0,0.0,0.2,0.0,15
AU000393,main,qwen3_4b,RWKU,rwku_067,scratchpad,target_context_memory,none,0.0,0.2,0.4,0.0,0.2,0.4,15
AU000394,main,qwen3_4b,RWKU,rwku_067,scratchpad,target_context_comm,none,0.2,0.0,0.4,0.0,0.2,0.4,15
AU000395,main,qwen3_4b,RWKU,rwku_067,scratchpad,target_memory_comm,none,0.0,0.2,0.2,0.0,0.2,0.2,15
AU000396,main,qwen3_4b,RWKU,rwku_067,scratchpad,full_inference,none,0.2,0.0,0.4,0.0,0.2,0.4,15
AU000397,main,qwen3_4b,RWKU,rwku_067,hierarchical,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000398,main,qwen3_4b,RWKU,rwku_067,hierarchical,global_context,none,0.0,0.0,0.4,0.0,0.0,0.6,15
AU000399,main,qwen3_4b,RWKU,rwku_067,hierarchical,target_context,none,0.0,0.0,0.4,0.0,0.0,0.0,15
AU000400,main,qwen3_4b,RWKU,rwku_067,hierarchical,target_memory,none,0.0,0.0,0.0,0.0,0.2,0.0,15
AU000401,main,qwen3_4b,RWKU,rwku_067,hierarchical,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15
AU000402,main,qwen3_4b,RWKU,rwku_067,hierarchical,target_context_memory,none,0.0,0.0,0.6,0.0,0.0,0.0,15
AU000403,main,qwen3_4b,RWKU,rwku_067,hierarchical,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.0,15
AU000404,main,qwen3_4b,RWKU,rwku_067,hierarchical,target_memory_comm,none,0.0,0.0,0.0,0.0,0.2,0.0,15
AU000405,main,qwen3_4b,RWKU,rwku_067,hierarchical,full_inference,none,0.0,0.0,0.6,0.0,0.0,0.0,15
AU000406,main,qwen3_4b,RWKU,rwku_089,independent,none,none,0.4,0.2,1.0,0.4,0.2,1.0,15
AU000407,main,qwen3_4b,RWKU,rwku_089,independent,global_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000408,main,qwen3_4b,RWKU,rwku_089,independent,target_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000409,main,qwen3_4b,RWKU,rwku_089,independent,target_memory,none,0.4,0.2,1.0,0.4,0.2,1.0,15
AU000410,main,qwen3_4b,RWKU,rwku_089,independent,communication,none,0.4,0.2,1.0,0.4,0.2,1.0,15
AU000411,main,qwen3_4b,RWKU,rwku_089,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000412,main,qwen3_4b,RWKU,rwku_089,independent,target_context_comm,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000413,main,qwen3_4b,RWKU,rwku_089,independent,target_memory_comm,none,0.4,0.2,1.0,0.4,0.2,1.0,15
AU000414,main,qwen3_4b,RWKU,rwku_089,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000415,main,qwen3_4b,RWKU,rwku_089,sequential,none,none,0.2,0.0,0.8,0.2,0.0,0.8,15
AU000416,main,qwen3_4b,RWKU,rwku_089,sequential,global_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000417,main,qwen3_4b,RWKU,rwku_089,sequential,target_context,none,0.0,0.0,1.0,0.2,0.0,0.8,15
AU000418,main,qwen3_4b,RWKU,rwku_089,sequential,target_memory,none,0.2,0.2,1.0,0.2,0.0,0.8,15
AU000419,main,qwen3_4b,RWKU,rwku_089,sequential,communication,none,0.2,0.0,0.8,0.2,0.0,0.8,15
AU000420,main,qwen3_4b,RWKU,rwku_089,sequential,target_context_memory,none,0.2,0.2,0.4,0.2,0.0,0.4,15
AU000421,main,qwen3_4b,RWKU,rwku_089,sequential,target_context_comm,none,0.0,0.0,1.0,0.2,0.0,0.8,15
AU000422,main,qwen3_4b,RWKU,rwku_089,sequential,target_memory_comm,none,0.2,0.2,1.0,0.2,0.0,0.8,15
AU000423,main,qwen3_4b,RWKU,rwku_089,sequential,full_inference,none,0.0,0.0,0.4,0.2,0.0,0.4,15
AU000424,main,qwen3_4b,RWKU,rwku_089,debate,none,none,0.0,0.0,0.6,0.0,0.0,0.6,15
AU000425,main,qwen3_4b,RWKU,rwku_089,debate,global_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000426,main,qwen3_4b,RWKU,rwku_089,debate,target_context,none,0.0,0.0,0.6,0.0,0.0,0.8,15
AU000427,main,qwen3_4b,RWKU,rwku_089,debate,target_memory,none,0.0,0.0,0.4,0.0,0.0,0.6,15
AU000428,main,qwen3_4b,RWKU,rwku_089,debate,communication,none,0.2,0.0,0.8,0.0,0.0,0.6,15
AU000429,main,qwen3_4b,RWKU,rwku_089,debate,target_context_memory,none,0.0,0.0,0.6,0.0,0.0,1.0,15
AU000430,main,qwen3_4b,RWKU,rwku_089,debate,target_context_comm,none,0.2,0.0,0.4,0.0,0.2,0.6,15
AU000431,main,qwen3_4b,RWKU,rwku_089,debate,target_memory_comm,none,0.2,0.0,0.6,0.0,0.2,0.6,15
AU000432,main,qwen3_4b,RWKU,rwku_089,debate,full_inference,none,0.0,0.0,0.4,0.0,0.0,1.0,15
AU000433,main,qwen3_4b,RWKU,rwku_089,scratchpad,none,none,0.2,0.0,1.0,0.2,0.0,1.0,15
AU000434,main,qwen3_4b,RWKU,rwku_089,scratchpad,global_context,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU000435,main,qwen3_4b,RWKU,rwku_089,scratchpad,target_context,none,0.0,0.0,1.0,0.2,0.0,1.0,15
AU000436,main,qwen3_4b,RWKU,rwku_089,scratchpad,target_memory,none,0.2,0.0,1.0,0.2,0.0,1.0,15
AU000437,main,qwen3_4b,RWKU,rwku_089,scratchpad,communication,none,0.2,0.2,1.0,0.2,0.2,1.0,15
AU000438,main,qwen3_4b,RWKU,rwku_089,scratchpad,target_context_memory,none,0.2,0.0,1.0,0.2,0.0,1.0,15
